"","V1","V2","V3"
"151","15.650499343872101","59.769001007080099","36.999599456787102"
"152","15.660200119018601","41.205699920654297","34.847099304199197"
"153","15.671100616455099","60.851898193359403","55.727901458740199"
"154","15.671400070190399","38.641998291015597","51.067001342773402"
"155","15.732099533081101","53.757900238037102","51.173400878906200"
"156","15.814100265502899","65.228599548339801","34.399101257324197"
"157","15.821699142456101","48.902900695800803","59.074699401855497"
"158","15.838199615478500","57.745498657226598","52.706798553466797"
"159","15.866898536682100","61.709999084472699","51.481700897216797"
"160","15.867399215698200","60.353599548339801","26.813600540161101"
"161","15.877000808715801","37.709400177002003","51.483798980712898"
"162","15.886400222778301","48.852901458740199","24.870199203491200"
"163","15.886699676513700","44.000400543212898","36.951900482177699"
"164","15.887599945068400","60.844898223877003","45.039901733398402"
"165","15.888699531555201","39.200099945068402","33.888198852539098"
"166","15.889900207519499","43.785301208496101","27.727600097656200"
"167","15.892299652099600","52.000301361083999","48.690799713134801"
"168","15.907600402831999","39.343799591064503","52.359298706054702"
"169","15.930599212646500","50.668899536132798","38.000701904296903"
"170","15.942199707031200","37.723300933837898","53.033000946044901"
"171","15.954200744628899","44.053600311279297","44.403598785400398"
"172","15.960399627685501","56.843299865722699","34.739398956298800"
"173","15.967599868774400","37.560600280761697","52.387298583984403"
"174","15.977199554443400","63.158298492431598","42.133201599121101"
"175","15.982799530029300","59.999801635742202","47.338500976562500"
"176","15.986400604248001","40.733501434326200","47.152599334716797"
"177","15.992399215698200","64.553901672363295","50.229400634765597"
"178","16.000200271606399","38.266101837158203","53.721099853515597"
"179","16.000200271606399","66.003097534179702","39.549098968505902"
"180","16.000900268554702","67.044700622558594","51.080001831054702"
"181","16.002199172973601","50.494598388671903","55.964599609375000"
"182","16.004899978637699","50.357200622558601","53.659500122070298"
"183","16.007799148559599","57.004901885986300","57.486301422119098"
"184","16.008800506591800","63.483501434326200","51.807098388671903"
"185","16.018600463867202","46.464599609375000","49.698898315429702"
"186","16.020999908447301","58.100498199462898","24.332899093627901"
"187","16.023500442504901","46.894699096679702","29.096599578857401"
"188","16.041099548339801","35.423500061035199","48.672401428222699"
"189","16.048299789428700","52.882900238037102","55.844699859619098"
"190","16.048799514770501","68.758399963378906","50.840301513671903"
"191","16.063499450683601","63.614196777343800","23.506200790405298"
"192","16.071800231933601","50.566600799560497","60.562400817871101"
"193","16.085199356079102","72.051300048828097","44.644901275634801"
"194","16.088199615478501","62.514198303222699","33.993099212646499"
"195","16.101699829101602","46.586498260497997","51.747600555419901"
"196","16.113899230956999","44.999900817871101","42.560798645019503"
"197","16.139499664306602","68.189399719238295","44.262500762939503"
"198","16.152200698852500","60.266300201416001","53.932800292968800"
"199","16.154600143432599","37.264301300048800","51.827400207519503"
"200","16.169500350952099","53.999500274658203","36.025299072265597"
"201","16.178800582885700","62.937099456787102","54.968799591064503"
"202","16.185100555419901","35.790699005127003","49.430900573730497"
"203","16.191299438476602","63.735099792480497","32.223098754882798"
"204","16.192600250244102","36.239398956298800","48.877799987792997"
"205","16.194999694824201","40.000400543212898","39.671001434326200"
"206","16.198299407958999","56.312301635742202","59.617500305175803"
"207","16.210599899291999","42.749900817871101","29.795799255371101"
"208","16.214300155639599","37.198699951171903","52.725101470947301"
"209","16.224100112915000","68.999702453613295","46.340999603271499"
"210","16.226400375366200","43.811298370361300","49.953201293945298"
"211","16.240600585937500","37.175399780273402","53.369701385497997"
"212","16.245399475097699","39.745800018310497","55.610298156738303"
"213","16.257900238037099","49.629901885986300","28.866500854492202"
"214","16.277500152587901","66.143402099609403","43.379798889160199"
"215","16.278999328613299","37.243900299072301","51.361499786377003"
"216","16.280099868774400","65.140296936035199","41.459800720214801"
"217","16.282499313354499","39.139099121093800","27.208299636840799"
"218","16.282600402831999","35.422599792480497","49.807701110839801"
"219","16.292299270629901","37.980300903320298","51.061000823974602"
"220","16.334199905395501","43.646198272705099","59.797698974609403"
"221","16.373399734497099","58.680801391601598","33.999298095703097"
"222","16.374399185180700","37.070999145507798","52.211200714111300"
"223","16.377500534057599","40.785400390625000","36.876499176025398"
"224","16.379600524902301","36.868000030517599","48.600200653076200"
"225","16.394800186157202","36.014198303222699","47.590599060058601"
"226","16.406499862670898","37.360298156738303","54.859901428222699"
"227","16.412900924682599","55.259700775146499","39.220100402832003"
"228","16.417299270629901","56.230098724365199","26.045400619506800"
"229","16.420799255371101","34.244400024414098","32.230201721191399"
"230","16.443399429321300","59.945899963378899","42.000099182128899"
"231","16.447200775146499","52.028301239013700","57.632499694824197"
"232","16.451200485229499","44.108898162841797","58.280101776122997"
"233","16.479000091552699","38.480098724365199","51.000099182128899"
"234","16.488399505615199","64.979400634765597","54.528999328613303"
"235","16.488399505615199","71.005302429199205","43.260398864746101"
"236","16.490999221801800","63.310298919677699","36.122200012207003"
"237","16.500900268554702","66.904502868652301","53.660400390625000"
"238","16.511899948120099","39.284500122070298","50.999198913574197"
"239","16.519399642944300","34.990100860595703","49.093200683593800"
"240","16.557800292968800","36.999900817871101","51.805599212646499"
"241","16.567199707031200","49.255401611328097","33.137699127197301"
"242","16.574600219726602","51.241298675537102","47.174198150634801"
"243","16.595399856567401","35.020999908447301","49.640800476074197"
"244","16.618999481201200","68.993499755859403","48.387699127197301"
"245","16.634500503540000","40.078498840332003","51.766300201416001"
"246","16.637199401855501","37.921001434326200","56.243598937988303"
"247","16.648799896240199","39.090099334716797","41.653400421142599"
"248","16.648799896240199","47.048000335693402","45.398200988769503"
"249","16.662000656127901","35.951400756835902","32.000598907470703"
"250","16.665300369262699","37.223701477050803","51.169498443603501"
"251","16.666999816894499","35.601799011230497","50.055198669433601"
"252","16.676500320434599","52.551700592041001","46.026901245117202"
"253","16.684600830078100","51.885101318359403","27.687799453735401"
"254","16.691699981689499","36.999698638916001","52.528999328613303"
"255","16.693599700927699","34.879100799560497","48.579498291015597"
"256","16.697200775146499","35.874900817871101","49.896400451660199"
"257","16.701900482177699","37.991600036621101","51.000900268554702"
"258","16.714799880981399","36.238098144531200","49.362098693847699"
"259","16.715700149536101","50.909801483154297","50.790500640869098"
"260","16.722900390625000","37.577999114990199","51.000099182128899"
"261","16.728799819946300","35.188201904296903","49.989299774169901"
"262","16.728900909423800","50.774299621582003","31.000400543212901"
"263","16.754899978637699","66.781799316406193","32.957000732421903"
"264","16.795499801635700","59.240100860595703","22.458900451660199"
"265","16.800899505615199","64.971199035644503","24.754400253295898"
"266","16.804000854492202","48.653598785400398","38.217899322509801"
"267","16.806900024414102","37.000499725341797","53.028400421142599"
"268","16.817600250244102","53.118499755859403","47.671001434326200"
"269","16.820199966430700","40.019901275634801","28.758600234985401"
"270","16.830400466918899","48.276798248291001","22.999599456787099"
"271","16.831399917602500","71.690101623535199","41.810901641845703"
"272","16.836599349975600","47.455101013183601","57.976501464843800"
"273","16.840099334716800","40.863098144531200","26.637699127197301"
"274","16.842100143432599","41.236301422119098","32.999900817871101"
"275","16.851900100708001","44.652099609375000","34.909599304199197"
"276","16.856199264526399","35.460201263427699","50.266799926757798"
"277","16.857000350952099","37.003398895263700","51.487598419189503"
"278","16.859600067138700","38.867401123046903","50.999401092529297"
"279","16.877000808715799","52.690898895263700","49.886501312255902"
"280","16.879199981689499","35.748699188232401","50.239799499511697"
"281","16.889200210571300","46.274501800537102","54.409801483154297"
"282","16.892200469970700","34.677898406982401","49.358100891113303"
"283","16.900400161743200","34.769298553466797","49.884700775146499"
"284","16.903099060058601","36.107200622558601","50.086200714111300"
"285","16.904300689697301","59.937698364257798","57.611000061035199"
"286","16.916999816894499","36.999801635742202","52.053901672363303"
"287","16.921899795532202","68.694099426269503","52.333599090576200"
"288","16.927999496460000","50.842998504638700","49.057300567627003"
"289","16.941799163818398","35.112201690673800","50.329898834228501"
"290","16.947299957275401","41.830799102783203","38.000301361083999"
"291","16.948099136352500","57.592300415039098","51.037200927734403"
"292","16.955699920654300","67.582000732421903","42.974498748779297"
"293","16.958599090576200","37.272201538085902","51.092399597167997"
"294","16.969100952148398","36.291400909423800","50.220901489257798"
"295","16.974500656127901","35.962501525878899","50.412200927734403"
"296","16.975999832153299","32.899299621582003","37.127101898193402"
"297","16.980499267578100","36.436901092529297","49.916801452636697"
"298","16.989200592041001","36.240001678466797","50.413700103759801"
"299","16.993200302123999","37.000400543212898","51.772399902343800"
"300","16.993600845336900","40.262500762939503","52.801300048828097"
"301","16.994300842285199","36.418399810791001","50.374099731445298"
"302","16.997900009155298","36.489299774169901","50.205600738525398"
"303","16.997999191284201","38.342300415039098","50.999900817871101"
"304","16.999000549316399","34.504901885986300","50.253799438476598"
"305","16.999599456787099","35.700000762939503","50.499900817871101"
"306","17.000200271606399","39.308498382568402","57.595500946044901"
"307","17.004699707031200","61.112300872802699","25.317800521850600"
"308","17.008699417114300","45.801399230957003","56.724399566650398"
"309","17.013999938964801","71.528099060058594","40.092899322509801"
"310","17.022399902343800","36.357601165771499","50.544200897216797"
"311","17.024799346923800","36.533699035644503","50.513599395752003"
"312","17.034400939941399","54.993400573730497","29.513799667358398"
"313","17.039199829101602","35.385799407958999","50.572399139404297"
"314","17.046199798583999","55.851200103759801","46.917400360107401"
"315","17.049200057983398","60.588001251220703","33.974601745605497"
"316","17.053100585937500","36.155200958252003","50.596401214599602"
"317","17.059400558471701","37.000099182128899","53.474498748779297"
"318","17.061199188232401","37.785701751708999","51.000198364257798"
"319","17.064599990844702","37.509700775146499","50.999599456787102"
"320","17.066499710083001","37.087200164794901","51.252201080322301"
"321","17.070699691772500","53.324501037597699","20.794200897216800"
"322","17.077299118041999","57.506500244140597","28.997600555419901"
"323","17.078500747680700","35.531398773193402","43.608299255371101"
"324","17.080699920654300","52.369499206542997","37.490001678466797"
"325","17.083299636840799","36.492698669433601","50.644100189208999"
"326","17.087799072265600","46.000400543212898","48.007499694824197"
"327","17.093599319458001","34.562198638916001","42.306400299072301"
"328","17.094100952148398","35.028701782226598","50.658100128173800"
"329","17.094600677490199","37.000301361083999","52.318099975585902"
"330","17.099800109863299","36.665599822997997","50.417598724365199"
"331","17.101100921630898","48.863601684570298","41.713401794433601"
"332","17.102399826049801","72.669601440429702","43.097301483154297"
"333","17.107700347900401","37.022998809814503","51.400901794433601"
"334","17.116399765014599","35.942798614502003","50.688301086425803"
"335","17.122699737548800","36.636100769042997","50.593200683593800"
"336","17.125099182128899","34.298999786377003","49.780200958252003"
"337","17.126199722290000","53.210098266601598","30.999700546264599"
"338","17.127799987793001","36.702899932861300","49.538898468017599"
"339","17.130599975585898","77.101997375488295","43.844299316406200"
"340","17.134199142456101","36.999099731445298","52.633899688720703"
"341","17.134599685668899","72.228996276855497","46.281799316406200"
"342","17.142000198364300","50.848598480224602","23.133600234985401"
"343","17.151599884033200","36.733898162841797","50.259799957275398"
"344","17.156099319458001","36.272201538085902","50.739101409912102"
"345","17.157100677490199","37.474399566650398","38.013500213622997"
"346","17.159200668335000","44.259201049804702","24.711599349975600"
"347","17.167600631713899","35.624401092529297","50.751800537109403"
"348","17.167800903320298","72.249198913574205","48.325199127197301"
"349","17.175100326538100","36.470798492431598","50.759201049804702"
"350","17.176000595092798","36.569499969482401","50.731601715087898"
"351","17.176599502563501","56.659801483154297","49.096099853515597"
"352","17.177099227905298","43.205101013183601","45.853099822997997"
"353","17.177299499511701","34.237701416015597","49.254798889160199"
"354","17.179800033569300","39.487800598144503","50.999698638916001"
"355","17.181100845336900","37.000801086425803","51.549400329589801"
"356","17.183500289916999","36.767501831054702","39.888999938964801"
"357","17.187900543212901","37.143299102783203","51.139701843261697"
"358","17.195699691772500","62.218601226806598","52.598400115966797"
"359","17.196100234985401","34.376701354980497","33.781398773193402"
"360","17.212600708007798","36.999099731445298","52.022399902343800"
"361","17.214000701904300","36.773498535156200","50.578399658203097"
"362","17.214399337768601","36.664299011230497","50.724498748779297"
"363","17.215900421142599","48.199199676513700","61.461299896240199"
"364","17.221599578857401","37.287601470947301","51.047000885009801"
"365","17.232999801635700","55.181900024414098","60.942501068115199"
"366","17.234100341796900","57.074600219726598","53.989200592041001"
"367","17.237699508666999","35.328701019287102","50.823200225830099"
"368","17.239999771118200","36.751800537109403","50.675998687744098"
"369","17.242599487304702","36.513099670410199","50.823101043701200"
"370","17.243499755859400","47.000000000000000","39.925899505615199"
"371","17.245700836181602","36.611099243164098","50.794300079345703"
"372","17.250200271606399","36.115100860595703","46.587398529052699"
"373","17.252700805664102","36.354301452636697","50.836200714111300"
"374","17.253200531005898","60.069599151611300","51.002201080322301"
"375","17.253799438476602","37.034698486328097","51.312000274658203"
"376","17.254899978637699","36.836700439453097","49.922000885009801"
"377","17.254899978637699","42.999401092529297","54.737499237060497"
"378","17.262300491333001","45.102600097656200","30.782800674438501"
"379","17.265600204467798","36.171501159667997","50.846698760986300"
"380","17.268199920654300","37.007099151611300","51.444698333740199"
"381","17.269300460815401","36.850399017333999","50.415699005127003"
"382","17.273099899291999","36.720901489257798","50.768798828125000"
"383","17.279100418090799","34.387699127197301","50.778198242187500"
"384","17.280399322509801","37.066200256347699","51.208698272705099"
"385","17.282199859619102","36.999599456787102","51.733299255371101"
"386","17.294900894165000","37.120498657226598","51.121200561523402"
"387","17.304100036621101","36.584800720214801","50.861999511718800"
"388","17.305000305175799","36.668098449707003","50.838100433349602"
"389","17.310499191284201","37.230201721191399","51.050399780273402"
"390","17.328800201416001","36.846099853515597","50.716201782226598"
"391","17.331800460815401","37.000801086425803","51.585998535156200"
"392","17.332500457763700","36.750099182128899","50.833900451660199"
"393","17.332899093627901","36.886901855468800","50.589000701904297"
"394","17.335399627685501","36.464099884033203","50.900901794433601"
"395","17.339799880981399","35.837699890136697","50.905399322509801"
"396","17.343700408935501","37.537300109863303","50.999698638916001"
"397","17.346099853515600","48.042198181152301","56.045700073242202"
"398","17.346300125122099","55.089801788330099","58.118900299072301"
"399","17.358100891113299","46.760101318359403","33.999900817871101"
"400","17.358699798583999","37.014701843261697","51.342998504638700"
"401","17.359199523925799","36.918701171875000","50.265098571777301"
"402","17.362199783325199","34.080200195312500","50.236801147460902"
"403","17.363599777221701","36.828201293945298","50.819000244140597"
"404","17.365699768066399","36.697498321533203","50.892398834228501"
"405","17.366399765014599","37.847999572753899","51.000701904296903"
"406","17.375499725341800","37.062000274658203","51.151298522949197"
"407","17.378200531005898","36.770801544189503","50.880500793457003"
"408","17.382400512695298","37.030899047851598","51.235500335693402"
"409","17.391700744628899","37.089401245117202","51.098999023437500"
"410","17.400199890136701","37.277099609375000","51.019199371337898"
"411","17.400600433349599","35.547798156738303","50.944900512695298"
"412","17.401199340820298","51.084701538085902","41.643901824951200"
"413","17.401899337768601","37.177398681640597","51.041400909423800"
"414","17.405000686645501","36.108501434326200","50.948101043701200"
"415","17.406000137329102","36.637500762939503","50.937900543212898"
"416","17.408599853515600","36.900001525878899","50.808799743652301"
"417","17.412000656127901","44.812301635742202","59.701900482177699"
"418","17.414100646972699","36.825698852539098","50.899700164794901"
"419","17.423200607299801","36.940601348877003","50.715900421142599"
"420","17.423400878906200","36.770099639892599","50.931900024414098"
"421","17.425100326538100","36.389301300048800","50.959800720214801"
"422","17.429700851440401","36.702499389648402","50.948699951171903"
"423","17.437799453735401","37.050598144531200","51.109500885009801"
"424","17.441600799560501","37.081401824951200","51.064601898193402"
"425","17.441999435424801","36.885101318359403","50.908798217773402"
"426","17.451599121093800","37.439201354980497","51.001201629638700"
"427","17.453899383544901","37.009300231933601","51.285800933837898"
"428","17.454799652099599","36.932998657226598","50.884300231933601"
"429","17.455799102783200","37.000400543212898","51.851299285888700"
"430","17.457300186157202","36.854801177978501","50.947601318359403"
"431","17.457399368286101","37.022399902343800","51.151901245117202"
"432","17.457799911498999","38.805900573730497","50.999500274658203"
"433","17.460500717163100","61.421298980712898","21.999799728393601"
"434","17.460699081420898","36.963001251220703","50.808498382568402"
"435","17.461200714111300","36.903301239013700","50.930500030517599"
"436","17.464300155639599","36.977600097656200","50.629798889160199"
"437","17.464700698852500","36.805999755859403","50.966701507568402"
"438","17.466699600219702","37.043201446533203","51.075401306152301"
"439","17.468399047851602","37.009998321533203","51.218601226806598"
"440","17.469200134277301","36.754001617431598","50.974899291992202"
"441","17.473899841308601","37.000198364257798","51.647998809814503"
"442","17.475599288940401","36.932899475097699","50.939800262451200"
"443","17.476699829101602","36.906600952148402","50.960800170898402"
"444","17.477800369262699","37.211799621582003","51.007099151611300"
"445","17.480100631713899","37.016201019287102","51.112300872802699"
"446","17.480100631713899","37.445301055908203","57.960498809814503"
"447","17.483800888061499","38.153400421142599","51.000198364257798"
"448","17.485599517822301","37.042098999023402","51.034198760986300"
"449","17.485700607299801","34.915699005127003","50.992298126220703"
"450","17.485700607299801","36.956100463867202","50.953498840332003"
"451","17.485700607299801","36.978801727294901","50.884700775146499"
"452","17.488800048828100","37.122398376464801","51.007499694824197"
"453","17.489099502563501","36.848098754882798","50.987499237060497"
"454","17.489200592041001","36.934200286865199","50.975498199462898"
"455","17.489999771118200","36.980701446533203","50.923500061035199"
"456","17.493000030517599","37.014099121093800","51.052700042724602"
"457","17.493700027465799","36.907100677490199","50.989898681640597"
"458","17.493700027465799","57.167999267578097","61.244598388671903"
"459","17.493799209594702","36.523700714111300","50.997600555419901"
"460","17.494100570678700","36.964599609375000","50.979598999023402"
"461","17.494199752807599","36.999900817871101","51.444900512695298"
"462","17.494699478149400","36.981899261474602","50.962200164794901"
"463","17.497800827026399","37.300998687744098","51.001098632812500"
"464","17.498800277710000","37.000999450683601","52.326400756835902"
"465","17.499000549316399","37.000900268554702","51.157699584960902"
"466","17.499500274658200","36.951099395752003","50.999401092529297"
"467","17.499500274658200","37.004699707031200","51.020401000976598"
"468","17.499599456787099","36.998699188232401","50.986499786377003"
"469","17.499700546264599","36.999099731445298","50.842800140380902"
"470","17.501100540161101","66.642700195312500","38.082801818847699"
"471","17.504800796508800","36.972599029541001","51.000198364257798"
"472","17.506200790405298","36.999900817871101","51.356998443603501"
"473","17.508300781250000","36.999801635742202","51.080001831054702"
"474","17.513900756835898","63.892097473144503","48.332801818847699"
"475","17.514099121093800","37.000400543212898","50.962299346923800"
"476","17.514200210571300","37.000000000000000","50.927200317382798"
"477","17.518100738525401","36.999401092529297","49.723201751708999"
"478","17.518299102783200","37.025299072265597","50.998798370361300"
"479","17.519100189208999","59.000301361083999","43.652500152587898"
"480","17.519199371337901","75.106399536132798","45.678001403808601"
"481","17.520599365234400","37.002601623535199","50.988201141357401"
"482","17.521699905395501","37.000000000000000","50.886100769042997"
"483","17.521999359130898","36.676700592041001","51.000801086425803"
"484","17.521999359130898","36.986301422119098","51.001998901367202"
"485","17.522499084472699","36.999000549316399","51.116798400878899"
"486","17.522899627685501","37.000099182128899","50.769500732421903"
"487","17.523799896240199","36.999900817871101","51.269901275634801"
"488","17.524099349975600","37.000000000000000","51.056301116943402"
"489","17.524499893188501","37.063999176025398","50.999599456787102"
"490","17.525800704956101","36.965900421142599","51.001499176025398"
"491","17.530700683593800","36.999298095703097","51.198001861572301"
"492","17.531200408935501","36.883701324462898","51.000301361083999"
"493","17.531299591064499","33.999000549316399","49.586700439453097"
"494","17.532199859619102","36.928398132324197","51.000999450683601"
"495","17.535200119018601","36.998298645019503","51.030101776122997"
"496","17.537599563598601","37.000301361083999","50.975299835205099"
"497","17.537599563598601","37.000598907470703","50.947700500488303"
"498","17.538999557495099","36.998001098632798","51.011901855468800"
"499","17.539100646972699","37.009998321533203","50.997798919677699"
